10,0:00:00.432281
10,0:00:00.373676
10,0:00:00.339276
10,0:00:00.362979
10,0:00:00.365770
10,0:00:00.359843
10,0:00:00.313468
10,0:00:00.397895
10,0:00:00.403407
10,0:00:00.388484
10,0:00:00.338306
10,0:00:00.360328
10,0:00:00.388898
10,0:00:00.360230
10,0:00:00.348552
10,0:00:00.344033
10,0:00:00.313826
10,0:00:00.283673
10,0:00:00.372360
10,0:00:00.382907
10,0:00:00.363393
10,0:00:00.489841
10,0:00:00.453988
10,0:00:00.464422
10,0:00:00.464888
10,0:00:00.370814
10,0:00:01.204753
10,0:00:00.503743
10,0:00:00.596737
10,0:00:00.805387
10,0:00:00.361951
10,0:00:00.385456
10,0:00:00.379635
10,0:00:00.380508
10,0:00:00.298923
10,0:00:00.354533
10,0:00:00.561846
10,0:00:00.367974
10,0:00:00.396864
10,0:00:00.350604
10,0:00:00.327349
10,0:00:00.439328
10,0:00:00.345704
10,0:00:00.416723
10,0:00:00.346516
10,0:00:00.346996
10,0:00:00.379647
10,0:00:00.351049
10,0:00:00.392871
10,0:00:00.466635
10,0:00:00.425022
10,0:00:00.332531
10,0:00:00.382080
10,0:00:00.354620
10,0:00:00.316840
10,0:00:00.364697
10,0:00:00.487172
10,0:00:00.793545
10,0:00:00.367265
10,0:00:00.392874
10,0:00:00.395135
10,0:00:00.382135
10,0:00:00.341336
10,0:00:00.335950
10,0:00:00.362213
10,0:00:00.364828
10,0:00:00.431686
10,0:00:00.402990
10,0:00:00.408124
10,0:00:00.366262
10,0:00:00.533858
10,0:00:00.402644
10,0:00:00.404677
10,0:00:00.435864
10,0:00:00.365020
10,0:00:00.515465
10,0:00:00.437569
10,0:00:00.581970
10,0:00:00.446403
10,0:00:00.428717
10,0:00:00.441122
10,0:00:00.453410
10,0:00:00.389686
10,0:00:00.452685
10,0:00:00.435109
10,0:00:00.556486
10,0:00:00.395616
10,0:00:00.398757
10,0:00:00.318198
10,0:00:00.368184
10,0:00:00.422240
10,0:00:00.368699
10,0:00:00.349508
10,0:00:00.312301
10,0:00:00.412657
10,0:00:00.377801
10,0:00:00.382621
10,0:00:01.127500
10,0:00:00.381116
10,0:00:00.370950
10,0:00:00.345791
10,0:00:00.386219
10,0:00:00.356710
10,0:00:00.326622
10,0:00:00.430314
10,0:00:00.465585
10,0:00:00.395786
10,0:00:00.410783
10,0:00:00.426056
10,0:00:00.467925
10,0:00:00.405936
10,0:00:00.400084
10,0:00:00.505454
10,0:00:00.520566
10,0:00:00.475997
10,0:00:00.507698
10,0:00:00.423179
10,0:00:00.404907
10,0:00:00.476981
10,0:00:00.469864
10,0:00:00.404709
10,0:00:00.383307
10,0:00:00.427895
10,0:00:00.675123
10,0:00:00.404088
10,0:00:00.322400
10,0:00:00.380094
10,0:00:00.371933
10,0:00:00.387121
10,0:00:00.330207
10,0:00:00.426610
10,0:00:00.388782
10,0:00:00.369527
10,0:00:00.582844
10,0:00:00.342444
10,0:00:00.394849
10,0:00:00.345431
10,0:00:00.334391
10,0:00:00.367154
10,0:00:00.413060
10,0:00:00.339344
10,0:00:00.360876
10,0:00:00.396198
10,0:00:00.331975
10,0:00:00.305143
10,0:00:00.406590
10,0:00:00.389214
10,0:00:00.419606
10,0:00:00.368723
10,0:00:00.336398
10,0:00:00.367662
10,0:00:00.357638
10,0:00:00.430129
10,0:00:00.379834
10,0:00:00.338890
10,0:00:00.362989
10,0:00:00.300144
10,0:00:00.367775
10,0:00:00.365256
10,0:00:00.490729
10,0:00:00.501591
10,0:00:00.808094
10,0:00:00.301234
10,0:00:00.383143
10,0:00:00.401967
10,0:00:00.416185
10,0:00:00.373604
10,0:00:00.375390
10,0:00:00.377198
10,0:00:00.401016
10,0:00:00.317661
10,0:00:00.417990
10,0:00:00.415119
10,0:00:00.428397
10,0:00:00.321397
10,0:00:00.383897
10,0:00:00.394534
10,0:00:00.392297
10,0:00:00.368873
10,0:00:00.372770
10,0:00:01.275722
10,0:00:00.478085
10,0:00:00.359234
10,0:00:00.409925
10,0:00:00.340837
10,0:00:00.362217
10,0:00:00.342381
10,0:00:00.401597
10,0:00:00.367123
10,0:00:00.433589
10,0:00:00.453049
10,0:00:00.383978
10,0:00:00.336019
10,0:00:00.392775
10,0:00:00.330078
10,0:00:00.425658
10,0:00:00.387168
10,0:00:00.386481
10,0:00:00.516469
10,0:00:00.306358
10,0:00:00.363833
10,0:00:00.362114
10,0:00:00.349820
10,0:00:00.304882
10,0:00:00.340613
10,0:00:00.410659
10,0:00:00.341472
10,0:00:00.336614
10,0:00:00.397201
10,0:00:00.418769
10,0:00:00.672844
10,0:00:01.332420
10,0:00:00.390595
10,0:00:00.421727
10,0:00:00.416697
10,0:00:00.354351
10,0:00:00.359392
10,0:00:00.356775
10,0:00:00.363777
10,0:00:00.511762
10,0:00:00.418743
10,0:00:00.371703
10,0:00:01.282003
10,0:00:00.468194
10,0:00:00.410659
10,0:00:00.418502
10,0:00:00.447258
10,0:00:00.406204
10,0:00:00.369579
10,0:00:00.292994
10,0:00:00.430840
10,0:00:00.383475
10,0:00:00.480278
10,0:00:00.445849
10,0:00:00.456723
10,0:00:00.381073
10,0:00:00.328269
10,0:00:00.389196
10,0:00:00.467177
10,0:00:00.422484
10,0:00:00.395141
10,0:00:00.410851
10,0:00:00.471409
10,0:00:00.449271
10,0:00:00.362109
10,0:00:00.387269
10,0:00:00.371653
10,0:00:00.427933
10,0:00:00.408565
10,0:00:00.378453
10,0:00:00.387094
10,0:00:00.484903
10,0:00:00.385705
10,0:00:00.377016
10,0:00:00.376848
10,0:00:00.353049
10,0:00:00.365053
10,0:00:00.440101
10,0:00:00.377744
10,0:00:00.383772
10,0:00:00.361739
10,0:00:00.359315
10,0:00:00.391957
10,0:00:00.359253
10,0:00:00.379565
10,0:00:00.382704
10,0:00:00.300518
10,0:00:00.374983
10,0:00:00.650406
10,0:00:00.500421
10,0:00:00.398086
10,0:00:00.429454
10,0:00:00.411376
10,0:00:00.376355
10,0:00:00.342272
10,0:00:00.413148
10,0:00:00.344800
10,0:00:00.392235
10,0:00:00.362355
10,0:00:00.418802
10,0:00:00.429903
10,0:00:00.470888
10,0:00:00.705498
10,0:00:00.444788
10,0:00:00.380430
10,0:00:00.364420
10,0:00:00.359257
10,0:00:00.317266
10,0:00:00.420693
10,0:00:00.388906
10,0:00:00.433608
10,0:00:00.346233
10,0:00:00.403871
10,0:00:00.374129
10,0:00:00.388370
10,0:00:00.400468
10,0:00:00.374296
10,0:00:00.363481
10,0:00:00.401839
10,0:00:00.371530
10,0:00:00.450543
10,0:00:00.339992
10,0:00:00.357564
10,0:00:00.394855
10,0:00:00.353039
10,0:00:00.421037
10,0:00:00.370192
10,0:00:00.342196
10,0:00:00.357165
10,0:00:00.363199
10,0:00:00.326320
10,0:00:00.383868
10,0:00:00.334613
10,0:00:00.371357
10,0:00:00.440382
10,0:00:00.365917
10,0:00:00.346820
10,0:00:00.382483
10,0:00:00.370028
10,0:00:00.355529
10,0:00:00.330557
10,0:00:00.342459
10,0:00:00.398325
10,0:00:00.330119
10,0:00:00.363608
10,0:00:00.353218
10,0:00:00.341989
10,0:00:00.365596
10,0:00:00.362230
10,0:00:00.340135
10,0:00:00.392521
10,0:00:00.398713
10,0:00:00.447921
10,0:00:00.360295
10,0:00:00.427718
10,0:00:00.417080
10,0:00:00.895453
10,0:00:00.428809
10,0:00:00.368921
10,0:00:00.324297
10,0:00:00.376046
10,0:00:00.379042
10,0:00:00.410151
10,0:00:00.426955
10,0:00:00.406189
10,0:00:00.419488
10,0:00:00.328503
10,0:00:00.404895
10,0:00:00.400200
10,0:00:00.444093
10,0:00:00.416188
10,0:00:00.319179
10,0:00:00.479062
10,0:00:00.362174
10,0:00:00.440977
10,0:00:00.398427
10,0:00:00.306697
10,0:00:00.402758
10,0:00:00.417633
10,0:00:00.440667
10,0:00:00.403163
10,0:00:00.347955
10,0:00:00.377701
10,0:00:00.356303
10,0:00:00.351396
10,0:00:00.356137
10,0:00:00.370680
10,0:00:00.371094
10,0:00:00.341604
10,0:00:00.374241
10,0:00:00.330442
10,0:00:00.428141
10,0:00:00.342230
10,0:00:00.455944
10,0:00:00.386037
10,0:00:00.343751
10,0:00:00.406118
10,0:00:00.365605
10,0:00:00.406677
10,0:00:00.372660
10,0:00:00.369473
10,0:00:00.405287
10,0:00:00.582323
10,0:00:00.442280
10,0:00:00.375357
10,0:00:00.347967
10,0:00:00.378509
10,0:00:00.346620
10,0:00:00.367889
10,0:00:00.323727
10,0:00:00.365333
10,0:00:00.364279
10,0:00:00.365367
10,0:00:00.405830
10,0:00:00.311496
10,0:00:00.380735
10,0:00:00.371106
10,0:00:00.379856
10,0:00:00.430401
10,0:00:00.354714
10,0:00:00.368136
10,0:00:00.383332
10,0:00:00.338190
10,0:00:00.465524
10,0:00:00.376967
10,0:00:00.398367
10,0:00:00.379191
10,0:00:00.735814
10,0:00:02.523279
10,0:00:00.351692
10,0:00:00.403964
10,0:00:00.398381
10,0:00:00.415880
10,0:00:00.368108
10,0:00:00.335815
10,0:00:00.340334
10,0:00:00.376328
10,0:00:00.370407
10,0:00:00.376471
10,0:00:00.401153
10,0:00:00.386026
10,0:00:00.381945
10,0:00:00.381771
10,0:00:00.378373
10,0:00:00.356622
10,0:00:00.338366
10,0:00:00.351694
10,0:00:00.290975
10,0:00:00.347238
10,0:00:00.370995
10,0:00:00.436701
10,0:00:00.419880
10,0:00:00.402724
10,0:00:00.375146
10,0:00:00.372280
10,0:00:00.368831
10,0:00:00.373912
10,0:00:00.316442
10,0:00:00.341161
10,0:00:00.303110
10,0:00:00.349282
10,0:00:00.347921
10,0:00:00.336712
10,0:00:00.337825
10,0:00:00.340827
10,0:00:00.357613
10,0:00:00.443154
10,0:00:00.374274
10,0:00:00.352024
10,0:00:00.346790
10,0:00:00.362938
10,0:00:00.355167
10,0:00:00.372962
10,0:00:00.537607
10,0:00:00.361467
10,0:00:00.900879
10,0:00:00.395220
10,0:00:00.368829
10,0:00:00.344517
10,0:00:00.346623
10,0:00:00.394398
10,0:00:00.384100
10,0:00:00.358416
10,0:00:00.359458
10,0:00:00.355146
10,0:00:00.381724
10,0:00:00.333263
10,0:00:00.366664
10,0:00:00.387697
10,0:00:00.385874
10,0:00:00.366410
10,0:00:00.412575
10,0:00:00.325708
10,0:00:00.369274
10,0:00:00.324640
10,0:00:00.290724
10,0:00:00.378382
10,0:00:00.393525
10,0:00:00.422726
10,0:00:00.360623
10,0:00:00.393595
10,0:00:00.366355
10,0:00:00.361366
10,0:00:00.384497
10,0:00:00.343617
10,0:00:00.359133
10,0:00:00.361863
10,0:00:00.383505
10,0:00:00.349251
10,0:00:00.324607
10,0:00:00.345643
10,0:00:00.344824
10,0:00:00.343351
10,0:00:00.384680
10,0:00:00.376719
10,0:00:00.388250
10,0:00:00.371242
10,0:00:00.377849
10,0:00:00.415964
10,0:00:00.330109
10,0:00:00.385406
10,0:00:00.354683
10,0:00:00.366619
10,0:00:01.330275
10,0:00:00.357776
10,0:00:00.364528
10,0:00:00.371650
10,0:00:00.382414
10,0:00:00.366575
10,0:00:00.363751
10,0:00:00.520987
10,0:00:00.309438
10,0:00:00.433043
10,0:00:00.333432
10,0:00:00.366576
10,0:00:00.347507
10,0:00:00.383811
10,0:00:00.400822
10,0:00:00.314244
10,0:00:00.350456
10,0:00:00.337995
10,0:00:00.350927
10,0:00:00.371257
10,0:00:00.508149
10,0:00:00.366543
10,0:00:00.555013
10,0:00:00.300837
10,0:00:00.369346
10,0:00:00.376342
10,0:00:00.404192
10,0:00:00.413903
10,0:00:00.375523
10,0:00:00.341233
10,0:00:00.415869
10,0:00:00.358157
10,0:00:00.352676
10,0:00:00.367626
10,0:00:00.300102
10,0:00:00.431318
10,0:00:00.436425
10,0:00:00.440968
10,0:00:00.460070
10,0:00:00.463360
10,0:00:00.495037
10,0:00:00.418437
10,0:00:00.342463
10,0:00:00.413123
10,0:00:00.428579
10,0:00:00.599610
10,0:00:00.494587
10,0:00:00.487957
10,0:00:00.352850
10,0:00:00.558890
10,0:00:00.542003
10,0:00:00.470489
10,0:00:00.470385
10,0:00:00.483895
10,0:00:00.323490
10,0:00:00.432321
10,0:00:00.561661
10,0:00:00.372222
10,0:00:00.369443
10,0:00:00.540121
10,0:00:00.456048
10,0:00:00.455167
10,0:00:00.394571
10,0:00:00.382798
10,0:00:00.348765
10,0:00:00.437552
10,0:00:00.358965
10,0:00:00.410212
10,0:00:00.357913
10,0:00:00.351834
10,0:00:00.412620
10,0:00:00.367917
10,0:00:00.429451
10,0:00:00.376849
10,0:00:00.347472
10,0:00:00.401587
10,0:00:00.392243
10,0:00:00.354308
10,0:00:00.342010
10,0:00:00.379381
10,0:00:00.434540
10,0:00:00.379526
10,0:00:00.542624
10,0:00:00.381926
10,0:00:00.386854
10,0:00:00.362140
10,0:00:00.595010
10,0:00:01.279678
10,0:00:00.381003
10,0:00:00.416248
10,0:00:00.344394
10,0:00:00.340626
10,0:00:00.321897
10,0:00:00.345730
10,0:00:00.370741
10,0:00:00.410590
10,0:00:00.371166
10,0:00:00.371169
10,0:00:00.427345
10,0:00:00.405133
10,0:00:00.381502
10,0:00:00.416183
10,0:00:00.359918
10,0:00:00.295474
10,0:00:00.373271
10,0:00:00.374593
10,0:00:00.385451
10,0:00:00.408013
10,0:00:00.471233
10,0:00:00.375020
10,0:00:00.533758
10,0:00:00.376044
10,0:00:00.385536
10,0:00:00.364954
10,0:00:00.356219
10,0:00:00.414545
10,0:00:00.364340
10,0:00:00.360868
10,0:00:00.364420
10,0:00:00.431045
10,0:00:00.366572
10,0:00:00.361973
10,0:00:00.365450
10,0:00:00.404154
10,0:00:00.323117
10,0:00:00.388485
10,0:00:00.354775
10,0:00:00.411470
10,0:00:00.395036
10,0:00:00.354810
10,0:00:00.361534
10,0:00:00.362667
10,0:00:00.379034
10,0:00:00.377745
10,0:00:00.382637
10,0:00:00.327103
10,0:00:00.367832
10,0:00:00.325681
10,0:00:00.357550
10,0:00:00.323387
10,0:00:00.360571
